Month,Topic,Score
'September 2020','politics',0.05048740658467363
'September 2020','politics',0.07940727207700762
'September 2020','politics',0.052959126874732254
'September 2020','politics',0.11121694356831485
'September 2020','Bill-Gates',0.17195540728410305
'September 2020','covid-response',0.07907510920574976
'September 2020','politics',0.07053966276859486
'September 2020','bio-attack',0.10361044310312392
'September 2020','covid-response',0.13461503072304815
'September 2020','covid-response',0.6395218967162737
'September 2020','bio-attack',0.0551449756139929
'September 2020','politics',0.10255106481737689
'September 2020','politics',0.12779174191820214
'September 2020','politics',0.09670922014448424
'September 2020','covid-response',0.12071309010450607
'September 2020','covid-response',0.4088095225685593
'September 2020','politics',0.318416568437196
'September 2020','politics',0.7939765609804157
'September 2020','covid-response',0.3850556009576047
'September 2020','politics',0.09676264117555407
'September 2020','politics',0.05937015411220803
'September 2020','politics',0.10660579588769961
'September 2020','politics',0.542874422330584
'September 2020','politics',0.09881301873895246
'September 2020','politics',0.2474885001892512
'September 2020','far-right',0.09573131208326802
'September 2020','politics',0.06502766129143743
'September 2020','politics',0.07565265878301075
'September 2020','far-right',0.08280735153816354
'September 2020','covid-response',0.06253835565565521
'September 2020','covid-response',0.05331200918791694
'September 2020','politics',0.08780399872827829
'September 2020','treatment',0.09644831171827548
'September 2020','politics',0.07684690196494984
'September 2020','politics',0.17352742838426352
'September 2020','bio-attack',0.28923300199767793
'September 2020','politics',0.05563570727699269
'September 2020','covid-response',0.09579299770050045
'September 2020','politics',0.4188439927761244
'September 2020','politics',0.08943313163550254
'September 2020','politics',0.08649318948011411
'September 2020','Bill-Gates',0.25040724687449023
'September 2020','politics',0.18793917717074843
'September 2020','politics',0.10096821353567309
'September 2020','politics',0.12629177598729807
'September 2020','politics',0.07329638776601971
'September 2020','politics',0.153729592438949
'September 2020','bio-attack',0.2012680598616368
'September 2020','bio-attack',0.5450175623871009
'September 2020','politics',0.10400170828168286
'September 2020','politics',0.08501893339312638
'September 2020','covid-response',0.1143136767646372
'September 2020','covid-response',0.08498057690296923
'September 2020','politics',0.6449199767974699
'September 2020','politics',0.16773418390009753
'September 2020','covid-response',0.08932187006211918
'September 2020','politics',0.09368418865654884
'September 2020','politics',0.11228477306805762
'September 2020','bio-attack',0.23891723845678525
'September 2020','politics',0.07440030588020503
'September 2020','far-right',0.14128484507422556
'September 2020','politics',0.10387901143362105
'September 2020','politics',0.10886522352770395
'September 2020','Bill-Gates',0.429468977120366
'September 2020','far-right',0.15738191568007312
'September 2020','politics',0.12074889083103695
'September 2020','covid-response',0.05569409643762666
'September 2020','covid-response',0.0954520202211613
'September 2020','far-right',0.06753440751625578
'September 2020','far-right',0.1402884580427872
'September 2020','far-right',0.17518138565356467
'September 2020','politics',0.12384557641172456
'September 2020','politics',0.07306583719406445
'September 2020','doubt',0.17907974017134803
'September 2020','covid-response',0.06011965098991752
'September 2020','far-right',0.0834761083868097
'September 2020','doubt',0.056970708598601816
'September 2020','politics',0.05999770264828842
'September 2020','politics',0.057373439539746454
'September 2020','far-right',0.13016709626645984
'September 2020','politics',0.10276062521937138
'September 2020','bio-attack',0.2357348828792537
'September 2020','far-right',0.08392134439531236
'September 2020','Bill-Gates',0.11302198500550795
'September 2020','covid-response',0.059722071400837504
'September 2020','politics',0.1261132939222667
'September 2020','politics',0.14550743935315094
'September 2020','politics',0.055204726180387256
'September 2020','politics',0.087649063936956
'September 2020','covid-response',0.07875135168538627
'September 2020','politics',0.19463456134699814
'September 2020','covid-response',0.04619986501051844
'September 2020','politics',0.07161655925917859
'September 2020','politics',0.07954245470866553
'September 2020','politics',0.05979160123771961
'September 2020','bio-attack',0.07654197018151992
'September 2020','covid-response',0.04921398508381413
'September 2020','politics',0.1058490957619237
'September 2020','politics',0.08633143385575615
'September 2020','politics',0.23160757175997904
'September 2020','covid-response',0.49606900907437623
'September 2020','politics',0.05088625882596488
'September 2020','Bill-Gates',0.27263713396947103
'September 2020','politics',0.1695365073252553
'September 2020','covid-response',0.11443311803571488
'September 2020','politics',0.11941324860194144
'September 2020','politics',0.08921316583516754
'September 2020','far-right',0.2433726741896093
'September 2020','bio-attack',0.19063316794710622
'September 2020','far-right',0.07769506588390096
'September 2020','treatment',0.04581749794559293
'September 2020','politics',0.2885843399314243
'September 2020','politics',0.28642703387094376
'September 2020','covid-response',0.047918827945415535
'September 2020','politics',0.22673020914496092
'September 2020','far-right',0.1394447760516329
'September 2020','covid-response',0.11754007992915656
'September 2020','far-right',0.11847490301074705
'September 2020','covid-response',0.08474737997690479
'September 2020','politics',0.08009258897896698
'September 2020','bio-attack',0.16076724206940587
'September 2020','covid-response',0.07541687002562136
'September 2020','covid-response',0.16549672671371135
'September 2020','bio-attack',0.10326647659208152
'September 2020','politics',0.10949121957551936
'September 2020','politics',0.05677889550316889
'September 2020','Bill-Gates',0.04516268882422322
'September 2020','politics',0.32994097523956445
'September 2020','covid-response',0.11311134726610246
'September 2020','politics',0.12038128872905053
'September 2020','Bill-Gates',0.19726778864761493
'September 2020','politics',0.06495971760835292
'September 2020','covid-response',0.07968856288831208
'September 2020','bio-attack',0.2095543885140121
'September 2020','politics',0.09226910583506452
'September 2020','politics',0.12920762527149487
'September 2020','Bill-Gates',0.051235376323504854
'September 2020','politics',0.048261183633651034
'September 2020','politics',0.04966065069779435
'September 2020','politics',0.18450509164413403
'September 2020','politics',0.11004332697988188
'September 2020','Bill-Gates',0.3405242318564824
'September 2020','covid-response',0.16887949373810704
'September 2020','Bill-Gates',0.14693763838033513
'September 2020','Bill-Gates',0.04695502074223248
'September 2020','politics',0.15942664630371162
'September 2020','politics',0.07422392830220209
'September 2020','politics',0.07314815180942304
'September 2020','Bill-Gates',0.15736831107747254
'September 2020','Bill-Gates',0.13431920868296612
'September 2020','politics',0.3019133945139707
'September 2020','politics',0.10165624131194562
'September 2020','Bill-Gates',0.04587984603983792
'September 2020','Bill-Gates',0.05201309461426415
'September 2020','Bill-Gates',0.11981748633991399
'September 2020','politics',0.1564744041822683
'September 2020','bio-attack',0.6596727807043057
'September 2020','bio-attack',0.05078207186169901
'September 2020','politics',0.09034827669832937
'September 2020','bio-attack',0.05008807517027598
'September 2020','politics',0.0710639623499815
'September 2020','bio-attack',0.19112429375030177
'September 2020','politics',0.15385304359644192
'September 2020','Bill-Gates',0.08889965710448886
'September 2020','covid-response',0.054079749756302316
'September 2020','politics',0.23437423332032228
'September 2020','treatment',0.05239059182471831
'September 2020','Bill-Gates',0.058132429318343434
'September 2020','treatment',0.1019886768175143
'September 2020','politics',0.04572377778701846
'September 2020','doubt',0.19147562464897133
'September 2020','politics',0.1322638714218809
'September 2020','doubt',0.07090494925260239
'September 2020','politics',0.047892163339918796
'September 2020','covid-response',0.23788753429747012
'September 2020','politics',0.21000616437345615
'September 2020','doubt',0.0747908973673924
'September 2020','doubt',0.06798967728761969
'September 2020','politics',0.05558162460187077
'September 2020','doubt',0.12012574813608226
'September 2020','Bill-Gates',0.05352064263224372
'September 2020','politics',0.10352738230981154
'September 2020','covid-response',0.17560919086087615
'September 2020','politics',0.09402592995771158
'September 2020','doubt',0.13543624510915447
'September 2020','politics',0.050975195228365605
'September 2020','covid-response',0.5247495835086888
'September 2020','politics',0.07915521563098188
'September 2020','Bill-Gates',0.05204133261944796
'September 2020','politics',0.19123550305757303
'September 2020','treatment',0.12927139426039821
'September 2020','covid-response',0.04381848160361203
'September 2020','Bill-Gates',0.07465222752098019
'September 2020','Bill-Gates',0.05491617158015425
'September 2020','Bill-Gates',0.12722173418110339
'September 2020','treatment',0.20307130018399883
'September 2020','covid-response',0.08604143135813391
'September 2020','covid-response',0.13564062986835546
'September 2020','treatment',0.05460773594113903
'September 2020','covid-response',0.2464589913908719
'September 2020','treatment',0.06080177488704429
'September 2020','treatment',0.19240684983117018
'September 2020','covid-response',0.04677378501125788
'September 2020','politics',0.07062820560257672
'September 2020','Bill-Gates',0.09193576395720557
'September 2020','covid-response',0.15005785484429812
'September 2020','doubt',0.09490631699926506
'September 2020','covid-response',0.08042731008942446
'September 2020','doubt',0.20628168670900926
'September 2020','doubt',0.11807236627273635
'September 2020','covid-response',0.11117936439903597
'September 2020','covid-response',0.04836177926316
'September 2020','treatment',0.5342142165698208
'September 2020','politics',0.03959750116750166
'September 2020','politics',0.1431289308155041
'September 2020','covid-response',0.04464572230855334
'September 2020','politics',0.04048541843300757
'September 2020','politics',0.08541384261350499
'September 2020','covid-response',0.08564522177954191
'September 2020','covid-response',0.07513061709528346
'September 2020','politics',0.06866717618349605
'September 2020','politics',0.12990404433755107
'September 2020','treatment',0.06478596253924028
'September 2020','treatment',0.12484928424824045
'September 2020','covid-response',0.04362423336732815
'September 2020','covid-response',0.14490487298190655
'September 2020','politics',0.1260129483450277
'September 2020','politics',0.07540531446677526
'September 2020','politics',0.053716674624557204
'September 2020','politics',0.04821758872530052
'September 2020','treatment',0.05114623847861072
'September 2020','politics',0.04609419812638679
'September 2020','politics',0.12379429562391106
'September 2020','politics',0.08347338527635051
'September 2020','politics',0.09077695523699802
'September 2020','politics',0.12511933635035558
'September 2020','politics',0.2097482253284166
'September 2020','politics',0.07483586966513142
'September 2020','politics',0.05636214800005358
'September 2020','politics',0.06589355661773733
'September 2020','politics',0.047801666916668234
'September 2020','politics',0.08060548104230326
'October 2020','Bill-Gates',0.3318319326763445
'October 2020','religion',0.5307850254906977
'October 2020','religion',0.49883096073444927
'October 2020','doubt',0.18817321990329627
'October 2020','Bill-Gates',0.2471057134611652
'October 2020','doubt',0.37229971162579
'October 2020','Bill-Gates',0.18491240731751038
'October 2020','religion',0.19794581713667728
'October 2020','religion',0.3558077121080054
'October 2020','religion',0.27086817306049554
'October 2020','religion',0.6937762115553694
'October 2020','religion',1.6254205428560076
'October 2020','doubt',1.7625146131515417
'October 2020','religion',0.10754640467074268
'October 2020','religion',0.4923496015028761
'October 2020','Bill-Gates',0.15542443495774305
'October 2020','doubt',0.16590097347112798
'October 2020','religion',0.20183570055802652
'October 2020','religion',1.7575887005153252
'October 2020','religion',0.2593306194755774
'October 2020','religion',0.1672724504309427
'October 2020','doubt',1.1492017671590056
'October 2020','Bill-Gates',0.515921086347161
'October 2020','religion',0.10052994035610538
'October 2020','religion',0.10474954572517783
'October 2020','religion',0.16495224184133542
'October 2020','religion',0.12826097073323747
'October 2020','religion',0.22997041461435214
'October 2020','doubt',0.6063506571870454
'October 2020','side-effects',0.43906197011639964
'October 2020','religion',0.11646765432264772
'October 2020','Bill-Gates',0.1356260824894372
'October 2020','religion',0.12977029503959117
'October 2020','doubt',0.5020664770030032
'October 2020','doubt',0.18824525238920764
'October 2020','religion',0.08239498188600029
'October 2020','doubt',0.17457635003635164
'October 2020','religion',0.8209305053833125
'October 2020','religion',0.09142871983998054
'October 2020','Bill-Gates',0.12079428593488792
'October 2020','doubt',0.39662357688271593
'October 2020','Bill-Gates',0.08870551533365267
'October 2020','Bill-Gates',0.199079930173556
'October 2020','treatment',0.4837752365765524
'October 2020','politics',0.1591841955117421
'October 2020','treatment',1.3998851295542407
'October 2020','religion',0.09012414271262086
'October 2020','Bill-Gates',0.2405212355175781
'October 2020','religion',1.133529132982841
'October 2020','religion',0.090868009338347
'October 2020','Bill-Gates',0.08588561022578581
'October 2020','doubt',0.1125614120872608
'October 2020','side-effects',0.0913742865194686
'October 2020','Bill-Gates',0.11675368117918825
'October 2020','Bill-Gates',0.10447002734809926
'October 2020','Bill-Gates',0.6479715188807301
'October 2020','doubt',1.1776432387621896
'October 2020','doubt',0.39103405772025557
'October 2020','side-effects',0.1725284842493849
'October 2020','Bill-Gates',0.08463328259106474
'October 2020','politics',0.20242242957371448
'October 2020','doubt',0.1993778917597785
'October 2020','side-effects',0.12108151491541103
'October 2020','politics',0.08515468578149689
'October 2020','side-effects',0.10892171120771976
'October 2020','doubt',0.14780408935276151
'October 2020','Bill-Gates',0.11212568214419899
'October 2020','treatment',1.1236127164901426
'October 2020','doubt',0.45226948773033426
'October 2020','treatment',0.657577054507589
'October 2020','Bill-Gates',0.26239695946332414
'October 2020','Bill-Gates',0.13554959573614123
'October 2020','doubt',0.16723845730405373
'October 2020','Bill-Gates',0.4241327539045636
'October 2020','Bill-Gates',0.0832140791459812
'October 2020','doubt',0.07239915123278337
'October 2020','treatment',0.6649694319983099
'October 2020','treatment',0.33190132644194154
'October 2020','politics',0.16288591770279043
'October 2020','Bill-Gates',0.11251988162753018
'October 2020','treatment',1.1678329314514462
'October 2020','side-effects',0.08019091600304508
'October 2020','Bill-Gates',0.10177632253734259
'October 2020','doubt',0.40780031299350195
'October 2020','Bill-Gates',0.12150195934835896
'October 2020','Bill-Gates',0.1735884055975232
'October 2020','Bill-Gates',0.5220930536298669
'October 2020','covid-response',0.07238532344395417
'October 2020','Bill-Gates',0.2628919923870818
'October 2020','Bill-Gates',0.11384471331943574
'October 2020','doubt',0.24556976537869332
'October 2020','Bill-Gates',0.38445640323191893
'October 2020','doubt',0.16084558648190392
'October 2020','far-right',0.18220753278029442
'October 2020','politics',0.09718411386779165
'October 2020','treatment',0.4449442366293971
'October 2020','Bill-Gates',1.130155274599867
'October 2020','side-effects',0.6598432523650898
'October 2020','side-effects',0.5256887709822919
'October 2020','Bill-Gates',0.08584206670973019
'October 2020','politics',0.1655400967274237
'October 2020','covid-response',0.36152526077786434
'October 2020','doubt',0.46552704402187406
'October 2020','politics',0.06895881773813001
'October 2020','politics',0.11704441236806257
'October 2020','side-effects',0.15299853728032498
'October 2020','doubt',0.32956956093922146
'October 2020','doubt',0.08970364997545238
'October 2020','treatment',0.3594487452668215
'October 2020','politics',0.3221964398190422
'October 2020','side-effects',0.13972844666009251
'October 2020','covid-response',0.5153464812494554
'October 2020','side-effects',0.1208924084640779
'October 2020','doubt',0.06993701765269353
'October 2020','treatment',0.15250725554017672
'October 2020','Bill-Gates',0.12434528533787811
'October 2020','side-effects',0.19175102218050366
'October 2020','side-effects',0.07649935122797093
'October 2020','side-effects',0.6469529711227757
'October 2020','politics',0.10087376462684092
'October 2020','covid-response',0.5774943894259782
'October 2020','treatment',1.7169182581817195
'October 2020','side-effects',0.17008105476894686
'October 2020','side-effects',1.110002145319901
'October 2020','treatment',0.06552440033955313
'October 2020','politics',0.06661120938998782
'October 2020','treatment',0.5758748648782794
'October 2020','Bill-Gates',0.1241974839514702
'October 2020','politics',0.11508974899399549
'October 2020','politics',0.18447701894313262
'October 2020','politics',0.2645384799912882
'October 2020','side-effects',0.15173396946978518
'October 2020','side-effects',0.19379656426008157
'October 2020','side-effects',0.11882398359502681
'October 2020','side-effects',0.08702007363677111
'October 2020','bio-attack',0.15815286806086215
'October 2020','politics',0.06071195605323931
'October 2020','Bill-Gates',0.16093299606301534
'October 2020','politics',0.37816824069454164
'October 2020','far-right',0.20946126216931885
'October 2020','politics',0.06641600110477486
'October 2020','politics',0.0910504945576159
'October 2020','covid-response',0.26172354357811484
'October 2020','politics',0.08030444713647716
'October 2020','politics',0.11247818327301659
'October 2020','covid-response',0.10044578923336397
'October 2020','politics',0.21874905484111018
'October 2020','covid-response',0.34946813243199826
'October 2020','politics',0.23085770935104036
'October 2020','politics',0.2854732797154287
'October 2020','Bill-Gates',0.10488606480651368
'October 2020','covid-response',0.10886889070128306
'October 2020','politics',0.07968329826788972
'October 2020','politics',0.09538337139252305
'October 2020','covid-response',0.1765083023031813
'October 2020','politics',0.06596948382731566
'October 2020','politics',0.12908596848986215
'October 2020','covid-response',0.11192572240275264
'October 2020','far-right',0.05509326107982389
'October 2020','politics',0.05614648490604465
'October 2020','politics',0.3674908820518209
'October 2020','politics',0.12594188849796567
'October 2020','Bill-Gates',0.29071872981166363
'October 2020','covid-response',0.05864575052632143
'October 2020','covid-response',0.12974578985034227
'October 2020','far-right',0.08761247666600902
'October 2020','politics',0.09409239736546403
'October 2020','politics',0.2214546469147846
'October 2020','far-right',0.119604356541402
'October 2020','politics',0.07764160010461119
'October 2020','politics',0.217198240615147
'October 2020','politics',0.0679788715216121
'October 2020','politics',0.06094252303596117
'October 2020','politics',0.22783327090279304
'October 2020','bio-attack',0.07509548562127158
'October 2020','bio-attack',0.0647682076200731
'October 2020','covid-response',0.14025848382863088
'October 2020','covid-response',0.6457661862390455
'October 2020','far-right',0.0584781216369248
'October 2020','politics',0.3469656931649406
'October 2020','politics',0.06019657121878158
'October 2020','politics',0.12051633529347908
'October 2020','covid-response',0.05069245342432924
'October 2020','covid-response',0.11585030489172388
'October 2020','covid-response',0.16379373437112038
'October 2020','politics',0.10689451892418639
'October 2020','politics',0.42906328700844193
'October 2020','covid-response',0.051818217055960375
'October 2020','covid-response',0.26347277705803396
'October 2020','politics',0.06322624739058119
'October 2020','politics',0.07699855847877511
'October 2020','far-right',0.06490258381307029
'October 2020','politics',0.1471225291117585
'October 2020','politics',0.42708114884205767
'October 2020','politics',0.12214385421287813
'October 2020','politics',0.12652246812822124
'October 2020','far-right',0.1552912059778321
'October 2020','politics',0.07833024892416537
'October 2020','politics',0.07185148730533975
'October 2020','politics',0.08864970650222906
'October 2020','far-right',0.09780866622118345
'October 2020','covid-response',0.11013932008217059
'October 2020','politics',0.10003394207691887
'October 2020','treatment',0.09899126084439985
'October 2020','politics',0.20106903367081222
'October 2020','bio-attack',0.13753216354072584
'October 2020','politics',0.054257767109040754
'October 2020','covid-response',0.11345206045023144
'October 2020','politics',0.05274771543303139
'October 2020','covid-response',0.05076784708785966
'October 2020','politics',0.0848794997422394
'October 2020','politics',0.10328718472225472
'October 2020','Bill-Gates',0.5063092505801157
'October 2020','politics',0.21879893795696315
'October 2020','politics',0.10170905224441654
'October 2020','politics',0.14886446518984947
'October 2020','politics',0.10398594181163456
'October 2020','politics',0.4882854973199412
'October 2020','bio-attack',0.3589175200250868
'October 2020','politics',0.06388596384734355
'October 2020','politics',0.12015327783875505
'October 2020','far-right',0.062209888295213456
'October 2020','covid-response',0.1562969398329011
'October 2020','politics',0.05302977125533185
'October 2020','covid-response',0.08688343423344845
'October 2020','politics',0.3990410175411749
'October 2020','politics',0.2548634848126997
'October 2020','covid-response',0.19822169065512302
'October 2020','politics',0.0806402619966894
'October 2020','covid-response',0.3616244718449545
'October 2020','politics',0.09573180423248
'October 2020','bio-attack',0.11685593926963231
'October 2020','politics',0.13498707678326682
'October 2020','politics',0.10579248654977817
'October 2020','politics',0.07008091416523203
'October 2020','politics',0.10615966004548033
'October 2020','doubt',0.124093033219004
'October 2020','Bill-Gates',0.2550662130030935
'October 2020','politics',0.09095058956997569
'October 2020','covid-response',0.057855450978117146
'October 2020','far-right',0.05333523993287796
'October 2020','far-right',0.1526018149742012
'October 2020','politics',0.07279026151254031
'October 2020','covid-response',0.18779885316204736
'October 2020','politics',0.13734336765397878
'October 2020','doubt',0.3407107409298961
'October 2020','covid-response',0.08194894895176891
'October 2020','far-right',0.06763131741216832
'October 2020','doubt',0.06110154493613728
'October 2020','politics',0.09707089901395687
'October 2020','politics',0.13144544985266435
'October 2020','far-right',0.07995732939886499
'October 2020','politics',0.0508401357221007
'October 2020','bio-attack',0.14773552642347249
'October 2020','covid-response',0.06247488477467121
'October 2020','politics',0.04988473851127338
'October 2020','far-right',0.09895009591896786
'October 2020','politics',0.0504550978571746
'October 2020','Bill-Gates',0.09631138867876002
'October 2020','politics',0.15092849428502728
'October 2020','politics',0.058565548465089504
'October 2020','politics',0.19654888452995983
'October 2020','far-right',0.2767572332729925
'October 2020','covid-response',0.05172497736430571
'October 2020','politics',0.05481760599894376
'October 2020','covid-response',0.052505750668809345
'October 2020','politics',0.13513172569358484
'October 2020','politics',0.09454376939168543
'October 2020','politics',0.17351653400945743
'October 2020','bio-attack',0.07626033921253379
'October 2020','politics',0.08917642723784966
'October 2020','politics',0.17547272597995583
'October 2020','covid-response',0.5273759412164281
'October 2020','politics',0.09076223932001597
'October 2020','politics',0.14787486152582632
'October 2020','politics',0.14994553736479185
'October 2020','Bill-Gates',0.12437620491529701
'October 2020','bio-attack',0.0581507121410046
'October 2020','politics',0.17709234527939247
'October 2020','covid-response',0.06319621020510685
'October 2020','politics',0.11015389080255125
'October 2020','far-right',0.12240664212857937
'October 2020','bio-attack',0.09549284883044735
'October 2020','far-right',0.21146934700514758
'October 2020','treatment',0.1022191571465926
'October 2020','politics',0.09683905765448068
'October 2020','politics',0.24108021135783317
'October 2020','politics',0.2552441378524603
'October 2020','covid-response',0.06396681533557491
'October 2020','covid-response',0.06635924660197359
'October 2020','politics',0.06067984015953354
'October 2020','politics',0.1771871156376961
'October 2020','treatment',0.0711212997917697
'October 2020','far-right',0.0886766017496858
'October 2020','covid-response',0.06269903017659531
'October 2020','politics',0.07458134182765082
'October 2020','covid-response',0.07513523905663524
'October 2020','politics',0.42489112679383834
'October 2020','Bill-Gates',0.19283112042708425
'October 2020','politics',0.45862355239589897
'October 2020','covid-response',0.13895099442218534
'October 2020','politics',0.15344947292970593
'October 2020','covid-response',0.07417731573699592
'October 2020','bio-attack',1.1098655330401666
'October 2020','politics',0.10034624906170322
'October 2020','politics',0.1392691645091197
'October 2020','Bill-Gates',0.044467295444343344
'October 2020','covid-response',0.08251424318726029
'October 2020','politics',0.06694375927562637
'October 2020','politics',0.2559837132214846
'October 2020','politics',0.23840625359314604
'October 2020','politics',0.11306831508279021
'October 2020','covid-response',0.20536278608544048
'October 2020','Bill-Gates',0.09233194297465289
'October 2020','Bill-Gates',0.0880572585876677
'October 2020','politics',0.04789252956323743
'October 2020','politics',0.04458494335830589
'October 2020','Bill-Gates',0.12387025837500232
'October 2020','Bill-Gates',0.058289562574957904
'October 2020','politics',0.4961616537489545
'October 2020','politics',0.22494921770586473
'October 2020','Bill-Gates',0.12005649739169849
'October 2020','Bill-Gates',0.11702239830518266
'October 2020','Bill-Gates',0.08706299375628873
'October 2020','politics',0.5440635545999307
'October 2020','bio-attack',0.2740354728025226
'October 2020','bio-attack',0.05216181532976573
'October 2020','politics',0.1094794337518109
'October 2020','politics',0.19589944861080139
'October 2020','politics',0.11398309566749645
'October 2020','Bill-Gates',0.11077860785231208
'October 2020','covid-response',0.07503562404288049
'October 2020','politics',0.20767008012115287
'October 2020','treatment',0.16770474597171559
'October 2020','politics',0.09347334582047033
'October 2020','Bill-Gates',0.09252055654605415
'October 2020','treatment',0.06971905454297803
'October 2020','politics',0.04803161560316728
'October 2020','politics',0.0924954101591356
'October 2020','doubt',0.25963961633823857
'October 2020','politics',0.07655509935663911
'October 2020','politics',0.05817114113821831
'October 2020','doubt',0.04212838448960149
'October 2020','Bill-Gates',0.13047588216247286
'October 2020','covid-response',0.18070607351566892
'October 2020','politics',0.08084413771160125
'October 2020','doubt',0.047764523046311846
'October 2020','doubt',0.13711889874836589
'October 2020','politics',0.10443392981859306
'October 2020','treatment',0.049791469468986826
'October 2020','covid-response',0.1717292830911451
'October 2020','politics',0.08411087102860403
'October 2020','doubt',0.12292641490089834
'October 2020','doubt',0.3742647525235079
'October 2020','covid-response',0.15742765540178227
'October 2020','treatment',0.5574257113311878
'October 2020','politics',0.09418396715463737
'October 2020','Bill-Gates',0.08318465467191033
'October 2020','treatment',0.0755352348814463
'October 2020','doubt',0.0906912384797392
'October 2020','politics',0.11056807402551388
'October 2020','covid-response',0.11025607638145525
'October 2020','covid-response',0.1423497033793401
'October 2020','Bill-Gates',0.14430685344573652
'October 2020','Bill-Gates',0.0973959537259967
'October 2020','Bill-Gates',0.0838484515731061
'October 2020','treatment',0.09619842541378583
'October 2020','covid-response',0.11725585315779971
'October 2020','covid-response',0.1719963369665451
'October 2020','treatment',0.09168093230680747
'October 2020','covid-response',0.15154869529374776
'October 2020','treatment',0.3327389910762251
'October 2020','doubt',0.06654101814196571
'October 2020','covid-response',0.07109910994339733
'October 2020','politics',0.11639282228496882
'October 2020','Bill-Gates',0.045233232736355364
'October 2020','politics',0.09426027624249554
'October 2020','covid-response',0.15341705550784646
'October 2020','politics',0.10074624437476018
'October 2020','Bill-Gates',0.06881713220663704
'October 2020','doubt',0.09824264324222184
'October 2020','covid-response',0.06637798535512335
'October 2020','doubt',0.04863004317590855
'October 2020','doubt',0.05628275084605701
'October 2020','covid-response',0.06460056871452922
'October 2020','covid-response',0.0729722498703489
'October 2020','treatment',0.4184209430812944
'October 2020','politics',0.08484055101844021
'October 2020','politics',0.09505849539587184
'October 2020','covid-response',0.09040123073267664
'October 2020','politics',0.046791304091298475
'October 2020','politics',0.15204705542796138
'October 2020','politics',0.04694468418249714
'October 2020','covid-response',0.2440126151477447
'October 2020','covid-response',0.10360483601826359
'October 2020','politics',0.15764605837768372
'October 2020','politics',0.16400163367594592
'October 2020','treatment',0.0727718321001257
'October 2020','treatment',0.21165647797327403
'October 2020','covid-response',0.06900000256784578
'October 2020','politics',0.09423616441136433
'October 2020','covid-response',0.0513380540859049
'October 2020','politics',0.0504633870048848
'October 2020','treatment',0.11558888198749886
'October 2020','politics',0.05838878155723366
'October 2020','politics',0.11691309595828009
'October 2020','politics',0.062002741786385034
'October 2020','politics',0.06925379606068838
'October 2020','politics',0.06764052360180986
'October 2020','politics',0.0970207878906712
'October 2020','politics',0.2913537725222159
'October 2020','politics',0.18024707446581203
'October 2020','politics',0.09265722022372674
'October 2020','politics',0.12118938659652975
'October 2020','politics',0.04996302145715872
'October 2020','politics',0.08910535708148715
'October 2020','politics',0.11414734513747826
'October 2020','politics',0.15041742801280078
'November 2020','Bill-Gates',0.20958397854574307
'November 2020','religion',0.12663353636695784
'November 2020','doubt',0.1660491844753604
'November 2020','Bill-Gates',0.16604326283098692
'November 2020','doubt',0.24092089742103306
'November 2020','Bill-Gates',0.11461761641854046
'November 2020','Bill-Gates',0.5093286240109353
'November 2020','religion',0.18961815868596507
'November 2020','religion',0.1455180078034783
'November 2020','religion',2.7946661239756887
'November 2020','doubt',3.1108534648331743
'November 2020','religion',0.23473477690567754
'November 2020','Bill-Gates',0.17163859672650972
'November 2020','doubt',0.24780364794129434
'November 2020','doubt',0.33112442123294505
'November 2020','religion',0.13384290833471335
'November 2020','religion',3.105927552196958
'November 2020','religion',0.239608605183891
'November 2020','religion',0.20237092187693367
'November 2020','doubt',1.713733678739918
'November 2020','Bill-Gates',0.6760936933659364
'November 2020','religion',0.19368204918661083
'November 2020','religion',0.09233066070248261
'November 2020','religion',0.09101923632809837
'November 2020','doubt',2.804616286360227
'November 2020','religion',0.1416393767267911
'November 2020','side-effects',0.2442105365793286
'November 2020','religion',0.1176815091959231
'November 2020','treatment',2.4182372301327826
'November 2020','Bill-Gates',0.11298921028914947
'November 2020','religion',0.11764063817968215
'November 2020','doubt',0.2801606089551342
'November 2020','doubt',0.368698568665037
'November 2020','doubt',0.26497251187531917
'November 2020','religion',2.0500574131008644
'November 2020','Bill-Gates',0.11616436864857485
'November 2020','doubt',0.2896376418708871
'November 2020','Bill-Gates',0.11754799998298783
'November 2020','Bill-Gates',0.09362449077229885
'November 2020','treatment',1.6245962753347074
'November 2020','politics',0.10984712572801497
'November 2020','treatment',1.753606999209679
'November 2020','treatment',1.1616109222561484
'November 2020','religion',1.6980610445637534
'November 2020','religion',0.08644046838399176
'November 2020','Bill-Gates',0.11457912534431247
'November 2020','doubt',0.08580213761592731
'November 2020','side-effects',0.22426641872544906
'November 2020','Bill-Gates',0.0800481691527104
'November 2020','Bill-Gates',1.3271910097106563
'November 2020','doubt',1.799257277171849
'November 2020','doubt',0.4043428748937928
'November 2020','treatment',2.223775118631356
'November 2020','side-effects',0.18645803045175474
'November 2020','Bill-Gates',0.07840296652993745
'November 2020','Bill-Gates',0.090906278811941
'November 2020','politics',0.2076437219197559
'November 2020','politics',0.11188570964534547
'November 2020','side-effects',0.07895927481402157
'November 2020','politics',0.14526920141903846
'November 2020','side-effects',0.3057502992320617
'November 2020','doubt',0.4722203060461864
'November 2020','treatment',1.688144628071055
'November 2020','doubt',0.15544568952668178
